"Date","Survey_Type","Survey_Start_Time","Survey_End_Time","Gross_ID","Family","Species","Genus","Habitat_Type","Common_Name","Animal_ID","Station","Segment","Parent_Trail_LongName","Height_of_Individual","Start_Date_Start_Time","End_Date","End_Date_End_Time","Effort_hrs","Start_Date","Seg_dist_m"
"2025-06-28","Night","8:17 PM","10:36 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL41","TBS","HARP-05","Guacamayo-Puma-Harpia-Chorongo","U","2025-06-28 20:17:00","2025-06-28","2025-06-28 22:36:00",2.31666666666667,"2025-06-28",740
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Hylidae","geographicans","Boana","Terrafirme","Map Treefrog","FG450","TBS","MAPO-02","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",170
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG451","TBS","MANU-01","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",194
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG452","TBS","NUMA-02","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",268
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG453","TBS","NUMA-02","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",268
"2025-06-29","Night","8:08 PM","11:03 PM","Lizard","Anolidae","trachyderma","Anolis","Varzea","Common Forest Anole","LZ107","TBS","CHIO-02","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",1000
"2025-06-29","Night","8:08 PM","11:03 PM","Salamander","Plethodontidae","peruviana","Bolitoglossa","Varzea","Peruvian Climbing Salamander","SL42","TBS","CHIO-02","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",1000
"2025-06-29","Night","8:08 PM","11:03 PM","Lizard","Hoplocercidae","laticeps","Enyalioides","Varzea","Broad-headed Wood Lizard","LZ108","TBS","CHIO-02","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",1000
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG454","TBS","CHIO-02","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",1000
"2025-06-29","Night","8:08 PM","11:03 PM","Lizard","Hoplocercidae","laticeps","Enyalioides","Varzea","Broad-headed Wood Lizard","LZ109","TBS","CHIO-02","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",1000
"2025-06-29","Night","8:08 PM","11:03 PM","Lizard","Anolidae","fuscoauratus","Anolis","Varzea","Brown-eared Anole","LZ110","TBS","CHIO-02","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",1000
"2025-06-29","Night","8:08 PM","11:03 PM","Lizard","Anolidae","fuscoauratus","Anolis","Varzea","Brown-eared Anole","LZ111","TBS","CHIO-02","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",1000
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG455","TBS","CHIO-01","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","G","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",609
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Bufonidae","guttatus","Rhaebo","Varzea","Smooth-sided Toad","FG456","TBS","CHIO-01","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","G","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",609
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Leptodactylidae",NA,"Leptodactylus","Varzea","Neotropical Grass Frogs","FG457","TBS","CHIO-01","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","G","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",609
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG458","TBS","CHIO-01","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","G","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",609
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Leptodactylidae",NA,"Leptodactylus","Varzea","Neotropical Grass Frogs","FG459","TBS","CHIO-01","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","G","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",609
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Leptodactylidae","pentadactylus","Leptodactylus","Varzea","Smoky Jungle Frog","FG460","TBS","CHIO-01","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","G","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",609
"2025-06-29","Night","8:08 PM","11:03 PM","Lizard","Anolidae","fuscoauratus","Anolis","Terrafirme","Brown-eared Anole","LZ112","TBS","MAPO-06","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","U","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",359
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG461","TBS","MAPO-06","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","G","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",359
"2025-06-29","Night","8:08 PM","11:03 PM","Frog","Leptodactylidae","pentadactylus","Leptodactylus","Varzea","Smoky Jungle Frog","FG462","TBS","NUMA-01","Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa","G","2025-06-29 20:08:00","2025-06-29","2025-06-29 23:03:00",2.91666666666667,"2025-06-29",290
"2025-06-30","Afternoon","2:34 PM","3:37 PM","Lizard","Anolidae","scypheus","Anolis","Terrafirme","Yellow-tongued Anole","LZ113","TBS","HARP-02","Harpia","G","2025-06-30 14:34:00","2025-06-30","2025-06-30 15:37:00",1.05,"2025-06-30",1744
"2025-06-30","Afternoon","2:34 PM","3:37 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG463","TBS","HARP-02","Harpia","G","2025-06-30 14:34:00","2025-06-30","2025-06-30 15:37:00",1.05,"2025-06-30",1744
"2025-06-30","Afternoon","2:34 PM","3:37 PM","Frog","Craugastoridae",NA,"Pristimantis","Terrafirme","Rain and Robber Frogs","FG464","TBS","HARP-02","Harpia","U","2025-06-30 14:34:00","2025-06-30","2025-06-30 15:37:00",1.05,"2025-06-30",1744
"2025-06-30","Afternoon","2:34 PM","3:37 PM","Lizard","Alopoglossidae","atriventris","Alopoglossus","Varzea","Keel-bellied Shade Lizard","LZ114","TBS","HARP-02","Harpia","G","2025-06-30 14:34:00","2025-06-30","2025-06-30 15:37:00",1.05,"2025-06-30",1744
"2025-06-30","Afternoon","2:34 PM","3:37 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG465","TBS","HARP-02","Harpia","G","2025-06-30 14:34:00","2025-06-30","2025-06-30 15:37:00",1.05,"2025-06-30",1744
"2025-06-30","Afternoon","2:34 PM","3:37 PM","Frog","Dendrobatidae","bilinguis","Ameerega","Terrafirme","Ecuador Poison Frog","FG466","TBS","HARP-02","Harpia","G","2025-06-30 14:34:00","2025-06-30","2025-06-30 15:37:00",1.05,"2025-06-30",1744
"2025-06-30","Afternoon","2:34 PM","3:37 PM","Lizard","Gymnophthalmidae","parietalis","Loxopholis","Terrafirme","Common Root Teju","LZ115","TBS","HARP-02","Harpia","G","2025-06-30 14:34:00","2025-06-30","2025-06-30 15:37:00",1.05,"2025-06-30",1744
"2025-06-30","Night","8:12 PM","11:15 PM","Lizard","Anolidae","fuscoauratus","Anolis","Terrafirme","Brown-eared Anole","LZ116","TBS","PUMA-01","Puma-Puma Plot","U","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",750
"2025-06-30","Night","8:12 PM","11:15 PM","Frog","Leptodactylidae",NA,"Leptodactylus","Terrafirme","Neotropical Grass Frogs","FG467","TBS","PUMA-01","Puma-Puma Plot","G","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",750
"2025-06-30","Night","8:12 PM","11:15 PM","Frog","Craugastoridae",NA,"Pristimantis","Varzea","Rain and Robber Frogs","FG468","TBS","PUPL-01","Puma-Puma Plot","U","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",270
"2025-06-30","Night","8:12 PM","11:15 PM","Lizard","Anolidae","scypheus","Anolis","Varzea","Yellow-tongued Anole","LZ117","TBS","PUPL-02","Puma-Puma Plot","U","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",652
"2025-06-30","Night","8:12 PM","11:15 PM","Lizard","Hoplocercidae","laticeps","Enyalioides","Terrafirme","Broad-headed Wood Lizard","LZ118","TBS","PUPL-02","Puma-Puma Plot","U","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",652
"2025-06-30","Night","8:12 PM","11:15 PM","Frog","Aromobatidae","femoralis","Allobates","Varzea","Spotted-thighed Poison Frog","FG469","TBS","PUPL-02","Puma-Puma Plot","G","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",652
"2025-06-30","Night","8:12 PM","11:15 PM","Frog","Leptodactylidae","andreae","Adenomera","Varzea","Cocha Chirping Frog","FG470","TBS","PUPL-05","Puma-Puma Plot","G","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",105
"2025-06-30","Night","8:12 PM","11:15 PM","Lizard","Anolidae","fuscoauratus","Anolis","Varzea","Brown-eared Anole","LZ119","TBS","PUPL-05","Puma-Puma Plot","U","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",105
"2025-06-30","Night","8:12 PM","11:15 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG471","TBS","PUPL-06","Puma-Puma Plot","G","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",139
"2025-06-30","Night","8:12 PM","11:15 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG472","TBS","PUPL-10","Puma-Puma Plot","U","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",248
"2025-06-30","Night","8:12 PM","11:15 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG473","TBS","PUPL-10","Puma-Puma Plot","G","2025-06-30 20:12:00","2025-06-30","2025-06-30 23:15:00",3.05,"2025-06-30",248
"2025-07-01","Afternoon","2:34 PM","3:48 PM","Frog","Dendrobatidae","bilinguis","Ameerega","Terrafirme","Ecuador Poison Frog","FG474","TBS","MAPO-04","Matapalo-Chichico-Numa","G","2025-07-01 14:34:00","2025-07-01","2025-07-01 15:48:00",1.23333333333333,"2025-07-01",387
"2025-07-01","Afternoon","2:34 PM","3:48 PM","Frog","Dendrobatidae","bilinguis","Ameerega","Varzea","Ecuador Poison Frog","FG475","TBS","MAPO-04","Matapalo-Chichico-Numa","U","2025-07-01 14:34:00","2025-07-01","2025-07-01 15:48:00",1.23333333333333,"2025-07-01",387
"2025-07-01","Afternoon","2:34 PM","3:48 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG476","TBS","MAPO-05","Matapalo-Chichico-Numa","G","2025-07-01 14:34:00","2025-07-01","2025-07-01 15:48:00",1.23333333333333,"2025-07-01",250
"2025-07-01","Afternoon","2:34 PM","3:48 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG477","TBS","NUMA-01","Matapalo-Chichico-Numa","G","2025-07-01 14:34:00","2025-07-01","2025-07-01 15:48:00",1.23333333333333,"2025-07-01",290
"2025-07-01","Night","8:48 PM","11:22 PM","Lizard","Anolidae","fuscoauratus","Anolis","Terrafirme","Brown-eared Anole","LZ120","TBS","HAPL-01","Harpia Plot-Harpia","U","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Leptodactylidae",NA,"Leptodactylus","Varzea","Neotropical Grass Frogs","FG478","TBS","HAPL-01","Harpia Plot-Harpia","G","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Hylidae",NA,"Boana","Varzea","Gladiator Treefrogs","FG479","TBS","HAPL-01","Harpia Plot-Harpia","U","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG480","TBS","HAPL-01","Harpia Plot-Harpia","U","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Craugastoridae",NA,"Pristimantis","Terrafirme","Rain and Robber Frogs","FG481","TBS","HAPL-01","Harpia Plot-Harpia","U","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG482","TBS","HAPL-01","Harpia Plot-Harpia","G","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Lizard","Anolidae","fuscoauratus","Anolis","Varzea","Brown-eared Anole","LZ121","TBS","HAPL-01","Harpia Plot-Harpia","U","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Leptodactylidae","petersi","Engystomops","Terrafirme","Painted Forest Toadlet","FG483","TBS","HAPL-01","Harpia Plot-Harpia","U","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Leptodactylidae","petersi","Engystomops","Terrafirme","Painted Forest Toadlet","FG484","TBS","HAPL-01","Harpia Plot-Harpia","G","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Hylidae","lanciformis","Boana","Terrafirme","Basin Tree Frog","FG485","TBS","HAPL-01","Harpia Plot-Harpia","U","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Bufonidae","guttatus","Rhaebo","Terrafirme","Smooth-sided Toad","FG486","TBS","HAPL-01","Harpia Plot-Harpia","G","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Leptodactylidae","petersi","Engystomops","Terrafirme","Painted Forest Toadlet","FG487","TBS","HAPL-01","Harpia Plot-Harpia","G","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG488","TBS","HAPL-01","Harpia Plot-Harpia","G","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Lizard","Alopoglossidae","atriventris","Alopoglossus","Varzea","Keel-bellied Shade Lizard","LZ122","TBS","HAPL-01","Harpia Plot-Harpia","G","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG489","TBS","HAPL-01","Harpia Plot-Harpia","U","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",2220
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG490","TBS","HARP-01","Harpia Plot-Harpia","G","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",483
"2025-07-01","Night","8:48 PM","11:22 PM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG491","TBS","HARP-01","Harpia Plot-Harpia","G","2025-07-01 20:48:00","2025-07-01","2025-07-01 23:22:00",2.56666666666667,"2025-07-01",483
"2025-07-02","Night","8:06 PM","10:53 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG492","TBS","ANAC-01","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",388
"2025-07-02","Night","8:06 PM","10:53 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG493","TBS","ANAC-01","Anaconda-Lago","G","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",388
"2025-07-02","Night","8:06 PM","10:53 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG494","TBS","ANAC-01","Anaconda-Lago","G","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",388
"2025-07-02","Night","8:06 PM","10:53 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Varzea","Amazon Climbing Salamander","SL43","TBS","ANAC-01","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",388
"2025-07-02","Night","8:06 PM","10:53 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG495","TBS","LAGO-02","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG496","TBS","LAGO-02","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Lizard","Anolidae","fuscoauratus","Anolis","Varzea","Brown-eared Anole","LZ123","TBS","LAGO-02","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Lizard","Anolidae","scypheus","Anolis","Varzea","Yellow-tongued Anole","LZ124","TBS","LAGO-02","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Lizard","Hoplocercidae","laticeps","Enyalioides","Varzea","Broad-headed Wood Lizard","LZ125","TBS","LAGO-02","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Lizard","Anolidae","scypheus","Anolis","Varzea","Yellow-tongued Anole","LZ126","TBS","LAGO-02","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG497","TBS","LAGO-02","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Lizard","Anolidae",NA,NA,"Varzea","Anoles","LZ127","TBS","LAGO-02","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG498","TBS","LAGO-02","Anaconda-Lago","G","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG499","TBS","LAGO-02","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG500","TBS","LAGO-02","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",1450
"2025-07-02","Night","8:06 PM","10:53 PM","Lizard","Anolidae","fuscoauratus","Anolis","Varzea","Brown-eared Anole","LZ128","TBS","LAGO-01","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",719
"2025-07-02","Night","8:06 PM","10:53 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG501","TBS","LAGO-01","Anaconda-Lago","U","2025-07-02 20:06:00","2025-07-02","2025-07-02 22:53:00",2.78333333333333,"2025-07-02",719
